row_hash,status,confidence,n_items,calories,timestamp
8f1362622403,api_error,,0,0,2026-02-18T22:32:26.100984
d738c6547645,api_error,,0,0,2026-02-18T22:32:26.864140
91c2a26e0bd3,api_error,,0,0,2026-02-18T22:32:27.756061
f04ea89e8071,ok,high,3,559,2026-02-18T22:32:28.352164
91c2a26e0bd3,api_error,,0,0,2026-02-18T22:32:28.504859
3e49906bcae1,api_error,,0,0,2026-02-18T22:32:29.256011
67c6aa0f17b7,api_error,,0,0,2026-02-18T22:32:30.041531
b7a70a351db7,api_error,,0,0,2026-02-18T22:32:30.898981
00bac090f4b9,api_error,,0,0,2026-02-18T22:32:31.680320
25e8300a29fd,api_error,,0,0,2026-02-18T22:32:32.457083
e7e62ca96e3b,api_error,,0,0,2026-02-18T22:32:33.212127
b3c6be360cfd,ok,high,3,499,2026-02-18T22:32:33.832579
a3ddecfe9dfc,api_error,,0,0,2026-02-18T22:32:33.974623
18b75675c97b,api_error,,0,0,2026-02-18T22:32:34.751106
eaa32b2bedeb,api_error,,0,0,2026-02-18T22:32:35.590788
e7561d30da5c,api_error,,0,0,2026-02-18T22:32:36.359394
12213399b617,api_error,,0,0,2026-02-18T22:32:37.148545
b801a07ff22f,ok,none,1,0,2026-02-18T22:32:37.162042
4c9de8e6212c,api_error,,0,0,2026-02-18T22:32:37.912063
e7561d30da5c,api_error,,0,0,2026-02-18T22:32:38.672095
10d303f6e13e,api_error,,0,0,2026-02-18T22:32:39.431544
40b4ac8825cc,api_error,,0,0,2026-02-18T22:32:40.196539
86ac42d144a0,api_error,,0,0,2026-02-18T22:32:40.953243
cfcd97a39081,ok,high,2,227,2026-02-18T22:32:41.257875
8919272151b2,api_error,,0,0,2026-02-18T22:32:41.738549
dd19cb7c2e8e,api_error,,0,0,2026-02-18T22:32:42.564027
417110f632c3,api_error,,0,0,2026-02-18T22:32:43.342527
3af6d633c804,api_error,,0,0,2026-02-18T22:32:44.111961
fd84dc55b61b,api_error,,0,0,2026-02-18T22:32:44.861696
89453c67ded4,api_error,,0,0,2026-02-18T22:32:45.650873
914a1b6b0bd7,api_error,,0,0,2026-02-18T22:32:46.434007
58644ac8d573,api_error,,0,0,2026-02-18T22:32:47.211713
8c1bbb761175,api_error,,0,0,2026-02-18T22:32:48.024179
19521a3f5d21,api_error,,0,0,2026-02-18T22:32:48.786884
8c1bbb761175,api_error,,0,0,2026-02-18T22:32:49.552224
44a97edd099b,api_error,,0,0,2026-02-18T22:32:50.309224
52c595d4746f,api_error,,0,0,2026-02-18T22:32:51.070590
fe6537f04e40,api_error,,0,0,2026-02-18T22:32:51.978179
e7ca3c4932f9,api_error,,0,0,2026-02-18T22:32:52.757543
f05e43fe884e,api_error,,0,0,2026-02-18T22:32:53.501458
8aa1345ab882,api_error,,0,0,2026-02-18T22:32:54.333031
ecd93a7f9e1a,json_error,,0,0,2026-02-18T22:32:55.017614
11fc933ed36d,api_error,,0,0,2026-02-18T22:32:55.084268
f848bcb20040,api_error,,0,0,2026-02-18T22:32:55.850691
f748183e682a,api_error,,0,0,2026-02-18T22:32:56.643368
800e45637e9e,api_error,,0,0,2026-02-18T22:32:57.447857
142d7ebb6d75,api_error,,0,0,2026-02-18T22:32:58.224970
800e45637e9e,api_error,,0,0,2026-02-18T22:32:58.991311
7cdf1643e588,api_error,,0,0,2026-02-18T22:32:59.747757
06016b81ae62,api_error,,0,0,2026-02-18T22:33:00.567683
52fd345f43cd,api_error,,0,0,2026-02-18T22:33:01.316683
732b0d881c81,api_error,,0,0,2026-02-18T22:33:02.092115
d2c92f716de7,api_error,,0,0,2026-02-18T22:33:02.871886
35581c3bbb24,api_error,,0,0,2026-02-18T22:33:03.680259
9fa0c9d771d8,api_error,,0,0,2026-02-18T22:33:04.452908
1e532964c01e,api_error,,0,0,2026-02-18T22:33:05.210208
8c0e18d4bd01,api_error,,0,0,2026-02-18T22:33:05.976658
fb2bac4a248b,api_error,,0,0,2026-02-18T22:33:06.770319
8405caa6da3a,api_error,,0,0,2026-02-18T22:33:07.561636
ba08e9b3b77d,json_error,,0,0,2026-02-18T22:33:08.013426
39187599c138,api_error,,0,0,2026-02-18T22:33:08.353572
2798f6fb798e,api_error,,0,0,2026-02-18T22:33:09.107931
9545377d9227,api_error,,0,0,2026-02-18T22:33:09.855646
34671f371626,api_error,,0,0,2026-02-18T22:33:10.708506
ec1d5a5bcdac,api_error,,0,0,2026-02-18T22:33:11.560276
2798f6fb798e,api_error,,0,0,2026-02-18T22:33:12.325286
def9cff62423,ok,high,3,670,2026-02-18T22:33:12.890623
187f9af679d6,api_error,,0,0,2026-02-18T22:33:13.197124
5b948b284a8b,api_error,,0,0,2026-02-18T22:33:14.019257
aff8c25df82a,api_error,,0,0,2026-02-18T22:33:14.759548
0ee6b39af2e4,api_error,,0,0,2026-02-18T22:33:15.604715
a3536100058f,api_error,,0,0,2026-02-18T22:33:16.364823
c09d88243bbd,api_error,,0,0,2026-02-18T22:33:17.145603
8d6057aaee88,api_error,,0,0,2026-02-18T22:33:17.941445
996aed8cc4c8,api_error,,0,0,2026-02-18T22:33:18.844799
14510aa6568a,ok,high,4,1305,2026-02-18T22:33:19.122060
23bcfaa67994,api_error,,0,0,2026-02-18T22:33:19.607857
09321b121e2f,api_error,,0,0,2026-02-18T22:33:20.392988
71974119a723,api_error,,0,0,2026-02-18T22:33:21.138200
95f56ba75f78,api_error,,0,0,2026-02-18T22:33:21.977745
95f56ba75f78,api_error,,0,0,2026-02-18T22:33:22.728187
a5277cf1b4ab,api_error,,0,0,2026-02-18T22:33:23.509596
101d641498b3,ok,high,3,600,2026-02-18T22:33:23.920016
082d61be7eea,api_error,,0,0,2026-02-18T22:33:24.258276
1326c94b7c5a,api_error,,0,0,2026-02-18T22:33:25.023984
7c7fe4da55f9,api_error,,0,0,2026-02-18T22:33:25.792758
8d102e476a0f,api_error,,0,0,2026-02-18T22:33:26.555104
7f56e1db0fc0,api_error,,0,0,2026-02-18T22:33:27.308034
307bbd664d87,api_error,,0,0,2026-02-18T22:33:28.063988
6b0934531c43,ok,high,3,600,2026-02-18T22:33:28.594378
ae225653cfd3,api_error,,0,0,2026-02-18T22:33:28.823490
7f33463adc19,api_error,,0,0,2026-02-18T22:33:29.572081
2d7642e1ac36,api_error,,0,0,2026-02-18T22:33:30.330946
431843719d35,api_error,,0,0,2026-02-18T22:33:31.155659
2d7642e1ac36,api_error,,0,0,2026-02-18T22:33:31.919113
b3ffd7781356,api_error,,0,0,2026-02-18T22:33:32.678518
e79e11fd50e4,api_error,,0,0,2026-02-18T22:33:33.432439
e7a739e85f87,api_error,,0,0,2026-02-18T22:33:34.194203
e04896a4ab6f,api_error,,0,0,2026-02-18T22:33:34.965990
537f1e838bf3,ok,high,4,1000,2026-02-18T22:33:35.012099
e3da8717d163,api_error,,0,0,2026-02-18T22:33:35.758029
6c646a47e0f7,api_error,,0,0,2026-02-18T22:33:36.511662
105742548a38,api_error,,0,0,2026-02-18T22:33:37.268601
6e8002f021db,api_error,,0,0,2026-02-18T22:33:38.175344
6e8002f021db,api_error,,0,0,2026-02-18T22:33:38.928577
2b8d7bc40c79,api_error,,0,0,2026-02-18T22:33:39.685579
c6e0b22e63a0,api_error,,0,0,2026-02-18T22:33:40.465987
1c4d03ee6530,api_error,,0,0,2026-02-18T22:33:41.302546
b9b293156bfb,ok,high,5,882,2026-02-18T22:33:41.736805
68e2565b94e9,api_error,,0,0,2026-02-18T22:33:42.052789
48284da7df61,api_error,,0,0,2026-02-18T22:33:42.819393
7cf19949ecf2,api_error,,0,0,2026-02-18T22:33:43.554867
6995415e92de,api_error,,0,0,2026-02-18T22:33:44.301918
22bea8b25520,ok,none,1,0,2026-02-18T22:33:44.607560
ea4f3c63235b,api_error,,0,0,2026-02-18T22:33:45.051396
ea4f3c63235b,api_error,,0,0,2026-02-18T22:33:45.809100
6995415e92de,api_error,,0,0,2026-02-18T22:33:46.610672
ce4c1b8d56a2,api_error,,0,0,2026-02-18T22:33:47.473922
65bb685516f4,api_error,,0,0,2026-02-18T22:33:48.222718
58934e96a7ae,api_error,,0,0,2026-02-18T22:33:48.990960
70b83e6dc23c,api_error,,0,0,2026-02-18T22:33:49.762059
70b83e6dc23c,api_error,,0,0,2026-02-18T22:33:50.513359
0ee8b93d264d,api_error,,0,0,2026-02-18T22:33:51.277785
5adcff400bfb,ok,high,5,1202,2026-02-18T22:33:51.826034
c44140da7f99,api_error,,0,0,2026-02-18T22:33:52.080201
dd58c29fb197,api_error,,0,0,2026-02-18T22:33:52.856962
75c69276f622,api_error,,0,0,2026-02-18T22:33:53.608391
fbb8a638e549,api_error,,0,0,2026-02-18T22:33:54.351533
0f5d3f8e0e27,api_error,,0,0,2026-02-18T22:33:55.186672
8fe20e31c70a,api_error,,0,0,2026-02-18T22:33:55.950460
c4946702e592,api_error,,0,0,2026-02-18T22:33:56.720114
072b689a4fbe,ok,high,3,539,2026-02-18T22:33:56.917814
b7fde81fe650,api_error,,0,0,2026-02-18T22:33:57.482443
76cfb846358e,api_error,,0,0,2026-02-18T22:33:58.367383
7af0786a218b,api_error,,0,0,2026-02-18T22:33:59.204528
6e61e60ce11c,api_error,,0,0,2026-02-18T22:33:59.972549
205c50dbfe0f,api_error,,0,0,2026-02-18T22:34:00.723016
7af0786a218b,api_error,,0,0,2026-02-18T22:34:01.475915
62207d08bb34,api_error,,0,0,2026-02-18T22:34:02.244798
42c61743a770,api_error,,0,0,2026-02-18T22:34:03.010085
cc1d820ea9d2,api_error,,0,0,2026-02-18T22:34:03.763139
ca3ca78689db,ok,high,4,620,2026-02-18T22:34:04.271929
edae18de67bc,api_error,,0,0,2026-02-18T22:34:04.530299
d7357f8860cb,api_error,,0,0,2026-02-18T22:34:05.499867
c9f99004ed6b,api_error,,0,0,2026-02-18T22:34:06.252448
25e74f814bb1,api_error,,0,0,2026-02-18T22:34:07.046297
ee18cbc077fa,api_error,,0,0,2026-02-18T22:34:07.812208
d4f62aa51dbd,api_error,,0,0,2026-02-18T22:34:08.575122
b3c7dfe5aee7,api_error,,0,0,2026-02-18T22:34:09.334334
212e283d53e9,ok,high,3,342,2026-02-18T22:34:09.908223
9a2b16ae0da8,api_error,,0,0,2026-02-18T22:34:10.115689
0e5ad21c2cae,api_error,,0,0,2026-02-18T22:34:10.867752
2171a7376434,api_error,,0,0,2026-02-18T22:34:11.600633
2171a7376434,api_error,,0,0,2026-02-18T22:34:12.347250
7c85b5efb957,api_error,,0,0,2026-02-18T22:34:13.103948
2171a7376434,api_error,,0,0,2026-02-18T22:34:13.875311
949eef1fe4c6,api_error,,0,0,2026-02-18T22:34:14.680539
09ef7451b3b9,api_error,,0,0,2026-02-18T22:34:15.460784
59620b9279ad,api_error,,0,0,2026-02-18T22:34:16.244556
64988525733e,ok,high,4,1346,2026-02-18T22:34:16.824861
b7a4805dca32,api_error,,0,0,2026-02-18T22:34:17.013857
a8087358fd80,api_error,,0,0,2026-02-18T22:34:17.751597
b2b37445b1f6,api_error,,0,0,2026-02-18T22:34:18.502765
a8087358fd80,api_error,,0,0,2026-02-18T22:34:19.258975
c4abce173518,api_error,,0,0,2026-02-18T22:34:20.006827
b2b37445b1f6,api_error,,0,0,2026-02-18T22:34:20.758161
82dfbc8d5884,api_error,,0,0,2026-02-18T22:34:21.520747
82dfbc8d5884,api_error,,0,0,2026-02-18T22:34:22.279260
49634f8029be,api_error,,0,0,2026-02-18T22:34:23.059116
9f30fac5c5c4,api_error,,0,0,2026-02-18T22:34:23.809614
9f30fac5c5c4,api_error,,0,0,2026-02-18T22:34:24.580808
b21e1faf733c,api_error,,0,0,2026-02-18T22:34:25.326723
e59083827d73,ok,high,5,1157,2026-02-18T22:34:25.435898
4e4b2531c7e8,api_error,,0,0,2026-02-18T22:34:26.077801
b27d0da850b2,api_error,,0,0,2026-02-18T22:34:26.843533
2f2480c67210,api_error,,0,0,2026-02-18T22:34:27.633854
577c26e4f049,api_error,,0,0,2026-02-18T22:34:28.381594
bd58ece311d6,api_error,,0,0,2026-02-18T22:34:29.184506
a5cb3f5b5198,api_error,,0,0,2026-02-18T22:34:29.939752
8f8303e272ff,ok,high,3,813,2026-02-18T22:34:30.275471
af13715f4b39,api_error,,0,0,2026-02-18T22:34:30.715770
17650af4d77f,api_error,,0,0,2026-02-18T22:34:31.638341
17650af4d77f,api_error,,0,0,2026-02-18T22:34:32.406992
d3a7f89e437d,api_error,,0,0,2026-02-18T22:34:33.173700
c6d1e59c18e3,api_error,,0,0,2026-02-18T22:34:33.940357
4be136e2539e,api_error,,0,0,2026-02-18T22:34:34.686064
ddee763cbbe7,api_error,,0,0,2026-02-18T22:34:35.432538
f63eb8bfd690,api_error,,0,0,2026-02-18T22:34:36.169578
af909c3cf7eb,api_error,,0,0,2026-02-18T22:34:36.943485
8008059c7a44,ok,high,4,1560,2026-02-18T22:34:37.175979
af909c3cf7eb,api_error,,0,0,2026-02-18T22:34:37.702372
a18779b121b2,api_error,,0,0,2026-02-18T22:34:38.456516
2d418e6cfa79,api_error,,0,0,2026-02-18T22:34:39.209386
861763b90225,api_error,,0,0,2026-02-18T22:34:39.979259
e3d05819c58c,api_error,,0,0,2026-02-18T22:34:40.766489
351e5cac9856,api_error,,0,0,2026-02-18T22:34:41.507005
c53b3b7815a7,api_error,,0,0,2026-02-18T22:34:42.266081
1d4a84053179,api_error,,0,0,2026-02-18T22:34:43.035555
083ce044c28e,api_error,,0,0,2026-02-18T22:34:43.779255
7a549f161664,ok,high,4,1380,2026-02-18T22:34:43.928280
2813679b25e8,api_error,,0,0,2026-02-18T22:34:44.517820
e166652deca6,api_error,,0,0,2026-02-18T22:34:45.263751
89865cb969b1,api_error,,0,0,2026-02-18T22:34:46.055066
083ce044c28e,api_error,,0,0,2026-02-18T22:34:46.795994
86649f46b865,api_error,,0,0,2026-02-18T22:34:47.556934
04c16a7015cb,api_error,,0,0,2026-02-18T22:34:48.368444
afee3b2fef9e,api_error,,0,0,2026-02-18T22:34:49.126198
1a1340bf48e9,api_error,,0,0,2026-02-18T22:34:49.983230
96b8b3dc1dcc,ok,high,4,1020,2026-02-18T22:34:50.539698
070d907b88f4,api_error,,0,0,2026-02-18T22:34:50.760795
520e8b42629c,api_error,,0,0,2026-02-18T22:34:51.623165
26845912d79b,ok,none,0,0,2026-02-18T22:34:52.091396
d448bd480aed,api_error,,0,0,2026-02-18T22:34:52.404652
ec1768b9b8af,api_error,,0,0,2026-02-18T22:34:53.152569
d245587b80cf,api_error,,0,0,2026-02-18T22:34:53.920546
b6217ca5aad0,api_error,,0,0,2026-02-18T22:34:54.677188
be109a1b830f,api_error,,0,0,2026-02-18T22:34:55.430104
a3909804f5df,api_error,,0,0,2026-02-18T22:34:56.193019
bb69ca71c097,ok,high,2,270,2026-02-18T22:34:56.387999
19ffbcb502d5,api_error,,0,0,2026-02-18T22:34:56.945049
4693e1b1d53c,api_error,,0,0,2026-02-18T22:34:57.685302
d3f2bf7f6fec,api_error,,0,0,2026-02-18T22:34:58.453999
f01c984dacb8,api_error,,0,0,2026-02-18T22:34:59.206328
1db79fcb6d60,api_error,,0,0,2026-02-18T22:34:59.995177
222360d17d30,api_error,,0,0,2026-02-18T22:35:00.736781
9bfeffed5394,ok,high,3,234,2026-02-18T22:35:01.490269
1db79fcb6d60,api_error,,0,0,2026-02-18T22:35:01.591413
42a730541c33,api_error,,0,0,2026-02-18T22:35:02.439136
3338cf376c5b,api_error,,0,0,2026-02-18T22:35:03.190792
126484757dd7,api_error,,0,0,2026-02-18T22:35:03.946640
756f54d45843,api_error,,0,0,2026-02-18T22:35:04.781099
620780ed4bef,api_error,,0,0,2026-02-18T22:35:05.567224
171fde8583c3,api_error,,0,0,2026-02-18T22:35:06.367867
4b5f934f74d6,ok,high,3,416,2026-02-18T22:35:06.423215
db1027524fb1,api_error,,0,0,2026-02-18T22:35:07.120634
9a5ce0cf3b0c,api_error,,0,0,2026-02-18T22:35:07.895866
7c79f7f2a484,api_error,,0,0,2026-02-18T22:35:08.647580
b82672ce7b75,api_error,,0,0,2026-02-18T22:35:09.420422
0ecc871fbc63,api_error,,0,0,2026-02-18T22:35:10.164671
aafab0011043,api_error,,0,0,2026-02-18T22:35:10.916225
4f16dcfaa9b1,api_error,,0,0,2026-02-18T22:35:11.662453
4f16dcfaa9b1,api_error,,0,0,2026-02-18T22:35:12.428373
1d73fe9f91b1,ok,high,4,830,2026-02-18T22:35:12.890074
a39fe5e21f64,api_error,,0,0,2026-02-18T22:35:13.253534
3c776cdf334f,api_error,,0,0,2026-02-18T22:35:14.026254
0fb4a8b034ff,api_error,,0,0,2026-02-18T22:35:14.765513
90f447cf01d6,api_error,,0,0,2026-02-18T22:35:15.513934
2cc22347819c,ok,none,1,0,2026-02-18T22:35:16.226760
35f08295d353,api_error,,0,0,2026-02-18T22:35:16.264802
cb5c856ca5d0,api_error,,0,0,2026-02-18T22:35:17.025855
40031be47b4e,api_error,,0,0,2026-02-18T22:35:18.099148
2dcce5f364a2,api_error,,0,0,2026-02-18T22:35:18.912895
a5db8fac7225,api_error,,0,0,2026-02-18T22:35:19.669850
95b79764366a,api_error,,0,0,2026-02-18T22:35:20.501813
764874a076f7,api_error,,0,0,2026-02-18T22:35:21.287143
de13302e86b6,api_error,,0,0,2026-02-18T22:35:22.048673
04940c67adf1,ok,high,4,966,2026-02-18T22:35:22.658800
e1309088b220,api_error,,0,0,2026-02-18T22:35:22.794167
775318e8ccf8,api_error,,0,0,2026-02-18T22:35:23.544776
b55333a89336,api_error,,0,0,2026-02-18T22:35:24.345625
f2ec651a9627,api_error,,0,0,2026-02-18T22:35:25.108160
6ccf426a46b4,ok,high,1,62,2026-02-18T22:35:25.601642
7ed4001327bd,api_error,,0,0,2026-02-18T22:35:25.878532
6abed9a31df2,api_error,,0,0,2026-02-18T22:35:26.625968
3ea91ef86551,api_error,,0,0,2026-02-18T22:35:27.421802
97d3ac89ce0c,api_error,,0,0,2026-02-18T22:35:28.166481
b7f0a4836297,api_error,,0,0,2026-02-18T22:35:28.939938
14e954e758f1,api_error,,0,0,2026-02-18T22:35:29.709146
b738d39a8b37,ok,high,2,370,2026-02-18T22:35:30.067351
fcf638c44936,api_error,,0,0,2026-02-18T22:35:30.480937
7faafb7c6bee,api_error,,0,0,2026-02-18T22:35:31.382200
af2106932032,api_error,,0,0,2026-02-18T22:35:32.151005
b079231aef77,api_error,,0,0,2026-02-18T22:35:32.897096
78c18600d73a,api_error,,0,0,2026-02-18T22:35:33.656929
80bbc745f325,api_error,,0,0,2026-02-18T22:35:34.406010
7102f9e7d874,api_error,,0,0,2026-02-18T22:35:35.157498
0a438ddeb04e,api_error,,0,0,2026-02-18T22:35:35.932697
84ae09c02478,api_error,,0,0,2026-02-18T22:35:36.693979
0044e330d93c,ok,high,4,1196,2026-02-18T22:35:37.118082
92a0caced153,api_error,,0,0,2026-02-18T22:35:37.461627
1ed76a9c019d,api_error,,0,0,2026-02-18T22:35:38.213359
89c8ba57ef85,api_error,,0,0,2026-02-18T22:35:38.967612
b82b1b86597d,ok,none,1,0,2026-02-18T22:35:39.788477
72c18c66d3f4,api_error,,0,0,2026-02-18T22:35:39.813840
9de915c66ae6,api_error,,0,0,2026-02-18T22:35:40.576244
c9cbb17531f1,api_error,,0,0,2026-02-18T22:35:41.442609
f53f47f324d0,api_error,,0,0,2026-02-18T22:35:42.259083
4c75f18fa2d6,ok,none,1,0,2026-02-18T22:35:42.559908
e02d77989ae2,api_error,,0,0,2026-02-18T22:35:43.018282
1d284addf0f5,api_error,,0,0,2026-02-18T22:35:43.767566
c858269176a2,api_error,,0,0,2026-02-18T22:35:44.525153
0addf626e904,api_error,,0,0,2026-02-18T22:35:45.304687
d281cb4c9e4d,ok,medium,1,400,2026-02-18T22:35:45.355112
b2612b6a7e12,api_error,,0,0,2026-02-18T22:35:46.061758
845577851f23,api_error,,0,0,2026-02-18T22:35:46.811686
54d9ac16753f,api_error,,0,0,2026-02-18T22:35:47.565594
4cbca27f0fe3,api_error,,0,0,2026-02-18T22:35:48.310123
a788acac1a1e,api_error,,0,0,2026-02-18T22:35:49.139139
7f64241a8964,ok,high,2,330,2026-02-18T22:35:49.327734
61a855d0193b,api_error,,0,0,2026-02-18T22:35:49.859650
f317e27ea164,api_error,,0,0,2026-02-18T22:35:50.625428
829f5eb4ddc5,api_error,,0,0,2026-02-18T22:35:51.407818
c44aee6b9779,api_error,,0,0,2026-02-18T22:35:52.185478
48a3bb29e873,api_error,,0,0,2026-02-18T22:35:52.930225
527e0fa92461,api_error,,0,0,2026-02-18T22:35:53.685766
a6fea34409b9,ok,high,2,385,2026-02-18T22:35:53.828538
672d193a4870,api_error,,0,0,2026-02-18T22:35:54.443853
a33f4ebae3f3,api_error,,0,0,2026-02-18T22:35:55.208113
ea720dd2f1c4,api_error,,0,0,2026-02-18T22:35:55.960134
d90f8f3b696f,api_error,,0,0,2026-02-18T22:35:56.746487
b89361458e92,api_error,,0,0,2026-02-18T22:35:57.512897
cee86a6eb0f7,api_error,,0,0,2026-02-18T22:35:58.255885
f45aa05de09e,api_error,,0,0,2026-02-18T22:35:59.027794
70a3c8ef07e9,api_error,,0,0,2026-02-18T22:35:59.803767
320fdc3830c0,api_error,,0,0,2026-02-18T22:36:00.584502
f0fea9f036fc,ok,high,2,660,2026-02-18T22:36:01.037213
97d298d06390,api_error,,0,0,2026-02-18T22:36:01.343259
41fab937e9aa,api_error,,0,0,2026-02-18T22:36:02.118558
78be3903536a,api_error,,0,0,2026-02-18T22:36:02.873185
f96c54eea94e,api_error,,0,0,2026-02-18T22:36:03.639688
fbce624620db,ok,high,1,280,2026-02-18T22:36:03.998022
ecd6b53129b2,api_error,,0,0,2026-02-18T22:36:04.387821
1a3f09c52bc2,api_error,,0,0,2026-02-18T22:36:05.168933
b3978ca33ee6,api_error,,0,0,2026-02-18T22:36:05.933251
e91baa899d29,api_error,,0,0,2026-02-18T22:36:06.711576
ef331863cf12,api_error,,0,0,2026-02-18T22:36:07.483229
81489c703106,api_error,,0,0,2026-02-18T22:36:08.342460
72d312eabfd0,api_error,,0,0,2026-02-18T22:36:09.103869
d84b7717a03c,api_error,,0,0,2026-02-18T22:36:09.990174
feff1b16f5ba,ok,high,4,498,2026-02-18T22:36:10.301926
89d76eac2b42,api_error,,0,0,2026-02-18T22:36:10.787835
c1072049f762,api_error,,0,0,2026-02-18T22:36:11.558750
3635dd4d819a,api_error,,0,0,2026-02-18T22:36:12.333433
78e68838a825,api_error,,0,0,2026-02-18T22:36:13.090096
4c4a0ac2216f,api_error,,0,0,2026-02-18T22:36:13.868669
9dfeb6ffb429,api_error,,0,0,2026-02-18T22:36:14.622963
69007c51aad3,api_error,,0,0,2026-02-18T22:36:15.400277
0614872be8ce,api_error,,0,0,2026-02-18T22:36:16.168910
7eaa988f73fc,api_error,,0,0,2026-02-18T22:36:16.913748
03d759b396c0,ok,high,4,910,2026-02-18T22:36:17.334177
7eaa988f73fc,api_error,,0,0,2026-02-18T22:36:17.702960
40cc0ac66595,api_error,,0,0,2026-02-18T22:36:18.487855
40cc0ac66595,api_error,,0,0,2026-02-18T22:36:19.252401
f6ec43f9f08d,api_error,,0,0,2026-02-18T22:36:20.200094
e889eea22892,api_error,,0,0,2026-02-18T22:36:21.009933
0e2a8bd91e77,api_error,,0,0,2026-02-18T22:36:21.798452
bcdb83f6b102,api_error,,0,0,2026-02-18T22:36:22.739643
1b219fa1fbeb,api_error,,0,0,2026-02-18T22:36:23.490668
676de6f163c2,api_error,,0,0,2026-02-18T22:36:24.254000
f95f66245a17,ok,high,5,1080,2026-02-18T22:36:24.492267
5e00d2c5ecfb,api_error,,0,0,2026-02-18T22:36:25.034288
d3b9b89d58cb,api_error,,0,0,2026-02-18T22:36:25.799004
34ae9456d6fc,api_error,,0,0,2026-02-18T22:36:26.608685
a1ecdad8870d,api_error,,0,0,2026-02-18T22:36:27.388669
3b9b3e6f498a,api_error,,0,0,2026-02-18T22:36:28.154705
48bbb6143b5b,ok,high,2,370,2026-02-18T22:36:28.762723
5be670517095,api_error,,0,0,2026-02-18T22:36:29.032889
648f490c1ef2,api_error,,0,0,2026-02-18T22:36:29.969448
1558721568e1,api_error,,0,0,2026-02-18T22:36:31.200005
0f50bfab4495,api_error,,0,0,2026-02-18T22:36:32.034919
fb111806813e,api_error,,0,0,2026-02-18T22:36:32.796319
1ecbff4accf6,api_error,,0,0,2026-02-18T22:36:33.715842
3c1591d2b3a1,api_error,,0,0,2026-02-18T22:36:34.470339
bf8ca13baa56,api_error,,0,0,2026-02-18T22:36:35.231881
700778031328,api_error,,0,0,2026-02-18T22:36:36.061401
b1d7ea6df8d7,ok,high,5,688,2026-02-18T22:36:36.195217
44c4d1a41a1d,api_error,,0,0,2026-02-18T22:36:36.819665
5a8db13c37be,api_error,,0,0,2026-02-18T22:36:37.728415
2d3fe2691013,api_error,,0,0,2026-02-18T22:36:38.520410
d85880713fed,api_error,,0,0,2026-02-18T22:36:39.281059
3cc25550944e,api_error,,0,0,2026-02-18T22:36:40.060259
107590d6ab55,api_error,,0,0,2026-02-18T22:36:40.831286
77ed177e3334,ok,high,3,740,2026-02-18T22:36:41.184045
bf458352a267,api_error,,0,0,2026-02-18T22:36:41.600900
aea875cc581a,api_error,,0,0,2026-02-18T22:36:42.361972
bc802fd39e0f,api_error,,0,0,2026-02-18T22:36:43.321752
bc802fd39e0f,api_error,,0,0,2026-02-18T22:36:44.072760
8035c2be4a77,api_error,,0,0,2026-02-18T22:36:44.841263
13d74a9fee83,api_error,,0,0,2026-02-18T22:36:45.606776
8b6d8d0c3625,api_error,,0,0,2026-02-18T22:36:46.399899
c91eafa0f9a9,api_error,,0,0,2026-02-18T22:36:47.158869
1de2cd14e7c7,api_error,,0,0,2026-02-18T22:36:47.939030
150376cd085b,api_error,,0,0,2026-02-18T22:36:48.739781
c41c21bf1136,ok,high,5,1010,2026-02-18T22:36:49.072186
9d94e179de44,api_error,,0,0,2026-02-18T22:36:49.497585
9c06329c18aa,api_error,,0,0,2026-02-18T22:36:50.273783
67cd5b5c29a5,api_error,,0,0,2026-02-18T22:36:51.080700
695c4c7c3e79,api_error,,0,0,2026-02-18T22:36:51.828773
048c65788ae7,api_error,,0,0,2026-02-18T22:36:52.966453
551ce221d494,api_error,,0,0,2026-02-18T22:36:53.729462
4a5d088694c6,api_error,,0,0,2026-02-18T22:36:54.579603
cea514abe958,ok,high,4,820,2026-02-18T22:36:55.317330
0ee40227232c,api_error,,0,0,2026-02-18T22:36:55.350762
ed135e28cfe4,api_error,,0,0,2026-02-18T22:36:56.126105
6e587166b1b2,api_error,,0,0,2026-02-18T22:36:56.905642
bd73bb6c3b1e,api_error,,0,0,2026-02-18T22:36:57.654964
d66ceb428362,api_error,,0,0,2026-02-18T22:36:58.415299
8d9a9b9d0150,api_error,,0,0,2026-02-18T22:36:59.171738
e4fb12cf0b05,ok,high,2,370,2026-02-18T22:36:59.772525
1e94c201546f,api_error,,0,0,2026-02-18T22:36:59.997596
c7eced3b0ffa,api_error,,0,0,2026-02-18T22:37:00.763288
5a9ca8738bf8,api_error,,0,0,2026-02-18T22:37:01.518835
4c3cb339c6fd,api_error,,0,0,2026-02-18T22:37:02.277028
f87815497042,api_error,,0,0,2026-02-18T22:37:03.032475
06f702a40468,api_error,,0,0,2026-02-18T22:37:03.811194
a9bc9cf2097f,api_error,,0,0,2026-02-18T22:37:04.637508
b08c1e60162d,api_error,,0,0,2026-02-18T22:37:05.412248
e4af66ae126a,api_error,,0,0,2026-02-18T22:37:06.192625
858025a9c28b,api_error,,0,0,2026-02-18T22:37:06.959718
4a1c6ed5eb26,api_error,,0,0,2026-02-18T22:37:07.718748
